WP_004295282.1	iML1515.b0755	58.5	246	102	0	3	248	5	250	7.7e-82	300.8
WP_004295282.1	iSbBS512_1146.SbBS512_E0676	58.5	246	102	0	3	248	5	250	7.7e-82	300.8
WP_004295282.1	iSF_1195.SF0549	58.5	246	102	0	3	248	5	250	7.7e-82	300.8
WP_004295282.1	iSSON_1240.SSON_0707	58.5	246	102	0	3	248	5	250	7.7e-82	300.8
WP_004295282.1	iSDY_1059.SDY_0702	58.5	246	102	0	3	248	5	250	1.7e-81	299.7
WP_004295282.1	iPC815.YPO1133	56.5	246	107	0	3	248	5	250	4.2e-80	295.0
WP_004295282.1	iAM_Pf480.PF3D7_1120100	57.1	245	105	0	4	248	6	250	6.1e-79	291.2
WP_004295282.1	iAM_Pb448.PBANKA_092810	56.7	245	106	0	4	248	6	250	3.0e-78	288.9
WP_004295282.1	iAM_Pv461.PVX_091640	56.3	245	107	0	4	248	6	250	6.7e-78	287.7
WP_004295282.1	iAM_Pc455.PCYB_092620	55.9	245	108	0	4	248	77	321	4.4e-77	285.0
WP_004295282.1	iAT_PLT_636.5223	54.8	250	110	2	3	249	5	254	1.1e-75	280.4
WP_004295282.1	iCHOv1.100766080	54.8	250	110	2	3	249	5	254	2.4e-75	279.3
WP_004295282.1	iMM1415.18648	54.4	250	111	2	3	249	5	254	3.1e-75	278.9
WP_004295282.1	iMM1415.56012	54.2	251	108	3	3	248	5	253	5.9e-74	274.6
WP_004295283.1	iML1515.b2097	66.9	347	115	0	3	349	4	350	4.6e-141	498.0
WP_004295283.1	iSbBS512_1146.SbBS512_E1141	66.9	347	115	0	3	349	4	350	4.6e-141	498.0
WP_004295283.1	iSDY_1059.SDY_2270	66.9	347	115	0	3	349	28	374	4.6e-141	498.0
WP_004295283.1	iSF_1195.SF2159	66.9	347	115	0	3	349	4	350	1.0e-140	496.9
WP_004295283.1	iSSON_1240.SSON_2145	66.6	347	116	0	3	349	28	374	1.3e-140	496.5
WP_004295283.1	STM_v1_0.STM2141	66.6	347	116	0	3	349	4	350	2.3e-140	495.7
WP_004295283.1	iYL1228.KPN_02549	66.3	347	117	0	3	349	4	350	5.1e-140	494.6
WP_004295284.1	iYS854.USA300HOU_RS10275	30.0	160	110	1	1	158	2	161	8.0e-16	80.9
WP_004295292.1	iYO844.BSU39780	27.4	310	216	6	65	371	7	310	3.9e-32	136.3
WP_004295292.1	iSbBS512_1146.SbBS512_E3430	26.1	310	206	6	79	371	30	333	3.3e-31	133.3
WP_004295292.1	iSF_1195.SF3047	26.1	310	206	6	79	371	30	333	4.3e-31	132.9
WP_004295292.1	iSSON_1240.SSON_3145	26.1	310	206	6	79	371	30	333	4.3e-31	132.9
WP_004295292.1	iML1515.b3001	25.8	310	207	6	79	371	30	333	1.3e-30	131.3
WP_004295292.1	iLB1027_lipid.PHATRDRAFT_44546	31.2	317	184	9	61	373	12	298	1.8e-29	127.5
WP_004295299.1	iJN1463.PP_1381	34.6	78	50	1	133	210	26	102	2.4e-05	47.8
WP_004295300.1	iNF517.LLMG_RS12210	33.5	337	199	11	37	366	5	323	1.3e-40	164.5
WP_004308264.1	iJN1463.PP_4817	38.0	142	83	3	11	148	8	148	4.0e-20	95.1
WP_004313633.1	iML1515.b1856	30.5	118	72	4	25	132	291	408	3.1e-07	53.1
WP_005675599.1	iCN900.CD630_29590	38.0	150	91	1	6	153	12	161	1.8e-17	86.3
WP_005678712.1	iAF987.Gmet_2999	31.4	153	103	1	1	151	4	156	2.6e-15	79.7
WP_005678712.1	iAF987.Gmet_1706	36.4	121	73	2	5	123	1	119	2.2e-14	76.6
WP_005798037.1	iAF692.Mbar_A2943	25.6	211	120	7	25	234	391	565	5.8e-05	46.2
WP_005809248.1	iPC815.YPO3132	27.7	357	252	4	22	372	24	380	2.3e-29	127.1
WP_005809248.1	iJN1463.PP_1386	28.0	372	247	9	7	372	7	363	1.1e-28	124.8
WP_005816221.1	iYL1228.KPN_04739	31.1	408	269	4	52	451	91	494	2.8e-45	180.3
WP_005816221.1	iML1515.b0572	29.1	447	303	4	15	451	15	457	8.9e-44	175.3
WP_005816221.1	iSF_1195.SF0473	28.6	447	305	4	15	451	15	457	2.6e-43	173.7
WP_005816221.1	iSSON_1240.SSON_0523	29.7	411	277	3	49	451	51	457	2.2e-42	170.6
WP_005816253.1	iML1515.b1856	31.4	121	73	4	22	132	288	408	1.6e-08	57.4
WP_005816260.1	iYS854.USA300HOU_RS14370	32.9	149	86	5	24	161	340	485	4.5e-07	53.5
WP_005816294.1	iPC815.YPO3868	46.7	90	48	0	6	95	16	105	2.8e-19	91.7
WP_005816294.1	iYL1228.KPN_04282	42.2	90	52	0	6	95	16	105	2.4e-18	88.6
WP_005816294.1	iML1515.b3781	40.0	90	54	0	6	95	16	105	9.1e-18	86.7
WP_005816294.1	STM_v1_0.STM3915	40.0	90	54	0	6	95	16	105	9.1e-18	86.7
WP_005816294.1	iSbBS512_1146.SbBS512_E4140	40.0	90	54	0	6	95	16	105	9.1e-18	86.7
WP_005816294.1	iSDY_1059.SDY_3968	40.0	90	54	0	6	95	34	123	9.1e-18	86.7
WP_005816294.1	iSF_1195.SF3854	40.0	90	54	0	6	95	34	123	9.1e-18	86.7
WP_005816294.1	iSSON_1240.SSON_3952	40.0	90	54	0	6	95	34	123	9.1e-18	86.7
WP_005816294.1	iJN1463.PP_5215	36.6	93	59	0	6	98	17	109	1.0e-16	83.2
WP_005816319.1	iAF692.Mbar_A0171	24.3	255	160	11	11	249	9	246	2.6e-05	46.6
WP_005868405.1	iCN900.CD630_10870	60.0	265	103	1	5	269	4	265	9.9e-75	277.3
WP_005868409.1	iYS854.USA300HOU_RS07520	28.5	172	88	5	48	189	50	216	1.3e-08	57.4
WP_005868409.1	iLB1027_lipid.PHATRDRAFT_10824	32.7	107	70	2	49	155	62	166	2.9e-08	56.2
WP_005868409.1	iHN637.CLJU_RS19845	30.9	110	72	2	51	157	50	158	6.4e-08	55.1
WP_005868415.1	iSF_1195.SF4048	29.1	175	115	5	131	302	49	217	1.1e-09	62.8
WP_005868415.1	STM_v1_0.STM4130	28.7	157	108	3	105	257	20	176	1.9e-09	62.0
WP_005868415.1	iML1515.b2155	28.8	132	84	4	111	235	31	159	4.2e-09	60.8
WP_005868415.1	iSSON_1240.SSON_2211	28.8	132	84	4	111	235	31	159	4.2e-09	60.8
WP_005868415.1	iPC815.YPO3910	27.2	151	106	3	111	257	37	187	4.2e-09	60.8
WP_005868415.1	iML1515.b3966	26.7	202	140	5	105	302	20	217	5.5e-09	60.5
WP_005868415.1	iYL1228.KPN_04255	28.2	131	91	2	105	232	20	150	5.5e-09	60.5
WP_005868415.1	iSSON_1240.SSON_4139	26.7	202	140	5	105	302	20	217	5.5e-09	60.5
WP_005868415.1	STM_v1_0.STM2199	28.8	132	84	4	111	235	31	159	9.3e-09	59.7
WP_005868415.1	iYL1228.KPN_02593	28.0	132	85	4	111	235	12	140	1.6e-08	58.9
WP_005868421.1	iPC815.YPO1914	33.9	490	310	5	100	581	104	587	1.1e-75	281.6
WP_005868421.1	iAF987.Gmet_2349	36.8	484	295	4	98	574	90	569	8.2e-74	275.4
WP_005868421.1	iPC815.YPO1913	30.7	553	363	7	38	580	43	585	6.7e-68	255.8
WP_005868423.1	iPC815.YPO1913	38.4	534	303	8	75	593	67	589	2.1e-93	340.5
WP_005868703.1	iYO844.BSU39780	35.1	316	193	4	1	312	1	308	1.8e-46	183.7
WP_007559081.1	iYO844.BSU17000	35.3	354	226	2	59	410	39	391	8.8e-67	251.5
WP_007559081.1	iYS854.USA300HOU_RS02890	36.1	368	222	4	55	410	28	394	4.1e-64	242.7
WP_007559081.1	iYL1228.KPN_03962	34.8	353	226	3	62	410	43	395	1.1e-61	234.6
WP_007559081.1	STM_v1_0.STM3709	34.6	353	227	3	62	410	44	396	2.8e-60	229.9
WP_007559081.1	iML1515.b3617	34.0	353	229	3	62	410	44	396	4.7e-60	229.2
WP_007559081.1	iSF_1195.SF3657	34.0	353	229	3	62	410	44	396	4.7e-60	229.2
WP_007559081.1	iSDY_1059.SDY_4050	34.0	353	229	3	62	410	44	396	6.1e-60	228.8
WP_007559081.1	iSSON_1240.SSON_3787	34.0	353	229	3	62	410	44	396	8.0e-60	228.4
WP_007559081.1	iSbBS512_1146.SbBS512_E4045	33.7	353	230	3	62	410	44	396	1.4e-59	227.6
WP_007559081.1	iPC815.YPO0059	33.7	353	230	3	62	410	49	401	1.4e-59	227.6
WP_007559135.1	iAF987.Gmet_2727	36.3	102	65	0	108	209	295	396	4.5e-14	75.5
WP_007559135.1	iAF987.Gmet_1832	38.7	106	59	3	105	206	412	515	1.4e-12	70.5
WP_007559149.1	iAF987.Gmet_3012	39.6	111	64	3	76	183	24	134	5.9e-17	85.1
WP_007559149.1	iML1515.b1856	38.9	113	66	3	83	192	295	407	1.7e-16	83.6
WP_007559149.1	iAF987.Gmet_1350	43.6	110	59	3	75	182	85	193	2.2e-16	83.2
WP_007656373.1	iYO844.BSU26590	30.6	144	94	4	239	379	45	185	1.6e-04	44.7
WP_007656386.1	iCN900.CD630_31890	42.7	103	58	1	1	103	1	102	1.0e-17	87.4
WP_007656392.1	iAF987.Gmet_0043	24.9	406	260	13	267	652	7	387	1.1e-14	79.3
WP_007656393.1	iAF987.Gmet_1914	28.1	121	86	1	5	125	3	122	1.3e-07	55.1
WP_007750461.1	iCN718.ABAYE_RS12475	36.2	116	64	3	59	170	93	202	2.1e-11	66.6
WP_007764713.1	iSynCJ816.SGL_RS16985	38.6	101	62	0	2	102	3	103	3.9e-16	81.3
WP_007837417.1	iML1515.b2470	37.5	1032	625	7	5	1026	4	1025	3.4e-184	642.9
WP_007837417.1	iYL1228.KPN_03673	37.9	1032	624	9	4	1026	3	1026	1.0e-183	641.3
WP_007837417.1	iJN1463.PP_3426	37.1	1044	638	6	4	1033	5	1043	1.3e-183	641.0
WP_007837417.1	iSF_1195.SF2512	37.4	1032	626	7	5	1026	4	1025	2.2e-183	640.2
WP_007837417.1	iSSON_1240.SSON_2550	37.4	1032	626	7	5	1026	4	1025	2.2e-183	640.2
WP_007837417.1	iSDY_1059.SDY_2654	37.2	1032	628	7	5	1026	4	1025	2.1e-181	633.6
WP_007837417.1	STM_v1_0.STM3391	37.2	1031	631	9	5	1026	4	1027	2.3e-180	630.2
WP_007837417.1	iML1515.b0462	37.0	1048	637	11	5	1037	4	1043	1.5e-179	627.5
WP_007837417.1	iJN1463.PP_1385	37.5	1028	631	7	4	1025	3	1024	5.9e-176	615.5
WP_007837417.1	iML1515.b3266	37.0	1036	631	11	5	1028	4	1029	7.9e-173	605.1
WP_007837448.1	iML1515.b1856	41.9	105	58	3	83	184	291	395	1.2e-14	77.4
WP_007846551.1	iAF692.Mbar_A0171	48.7	39	19	1	1	39	1	38	6.3e-04	42.7
WP_007846641.1	iYO844.BSU20250	33.3	186	93	4	8	169	27	205	1.5e-16	84.3
WP_007846641.1	iSynCJ816.SGL_RS13525	27.0	178	106	4	1	169	18	180	2.7e-15	80.1
WP_008021343.1	iAF987.Gmet_1505	31.9	210	123	6	10	216	4	196	5.0e-14	76.3
WP_008021343.1	iYO844.BSU35530	30.1	216	133	5	6	219	6	205	7.2e-13	72.4
WP_008759596.1	iAF987.Gmet_1252	59.3	231	94	0	4	234	6	236	7.8e-76	280.8
WP_008759605.1	iYO844.BSU02270	35.4	175	94	4	7	180	2	158	8.2e-17	84.7
WP_008759605.1	iAF987.Gmet_1264	31.1	219	138	4	9	225	19	226	3.1e-16	82.8
WP_008759605.1	iHN637.CLJU_RS01425	34.3	175	97	6	6	177	3	162	6.9e-16	81.6
WP_008759605.1	iIT341.HP1071	28.8	236	148	6	10	235	10	235	9.0e-16	81.3
WP_008759608.1	iIT341.HP0824	46.1	102	54	1	3	104	5	105	2.1e-25	112.1
WP_008759608.1	iPC815.YPO3868	52.9	87	41	0	7	93	11	97	6.2e-25	110.5
WP_008759608.1	iML1515.b3781	46.7	92	48	1	3	93	6	97	2.3e-24	108.6
WP_008759608.1	STM_v1_0.STM3915	46.7	92	48	1	3	93	6	97	2.3e-24	108.6
WP_008759608.1	iSbBS512_1146.SbBS512_E4140	46.7	92	48	1	3	93	6	97	2.3e-24	108.6
WP_008759608.1	iSDY_1059.SDY_3968	46.7	92	48	1	3	93	24	115	2.3e-24	108.6
WP_008759608.1	iSF_1195.SF3854	46.7	92	48	1	3	93	24	115	2.3e-24	108.6
WP_008759608.1	iSSON_1240.SSON_3952	46.7	92	48	1	3	93	24	115	2.3e-24	108.6
WP_008759608.1	iYL1228.KPN_04282	46.7	92	48	1	3	93	6	97	6.8e-24	107.1
WP_008759608.1	iYS854.USA300HOU_RS05725	47.9	96	49	1	3	98	4	98	7.5e-23	103.6
WP_008759608.1	iJN1463.PP_5215	41.1	90	52	1	5	93	9	98	9.8e-23	103.2
WP_008759697.1	iEK1008.Rv0958	26.2	149	99	4	52	194	120	263	6.4e-04	42.4
WP_008759703.1	iAF692.Mbar_A0996	39.2	260	158	0	2	261	3	262	1.8e-44	176.8
WP_008759703.1	iSynCJ816.SGL_RS04630	34.6	254	166	0	4	257	22	275	1.4e-41	167.2
WP_008759728.1	iML1515.b0874	35.9	167	104	3	30	196	133	296	9.5e-22	100.9
WP_008759735.1	iEK1008.Rv0684	32.4	722	447	7	7	718	11	701	4.0e-107	386.3
WP_008759735.1	iSynCJ816.SGL_RS10930	33.0	706	436	7	9	708	10	684	3.4e-106	383.3
WP_008759735.1	iSynCJ816.SGL_RS17200	31.5	714	451	5	10	715	9	692	1.6e-103	374.4
WP_008759736.1	iAF987.Gmet_0043	25.9	232	165	5	283	510	38	266	1.4e-16	85.1
WP_008759743.1	iYO844.BSU39700	24.0	192	140	5	11	199	3	191	5.3e-10	62.8
WP_008759752.1	iEK1008.Rv3265c	25.6	219	148	3	16	220	12	229	1.3e-15	81.3
WP_008759753.1	iLJ478.TM1185	48.1	160	75	2	6	165	15	166	1.3e-32	136.7
WP_008759753.1	iPC815.YPO1441	47.9	142	61	2	6	141	11	145	1.1e-29	127.1
WP_008759754.1	iYS854.USA300HOU_RS02640	39.3	112	67	1	8	118	5	116	1.3e-18	89.7
WP_008759755.1	iAF692.Mbar_A3140	32.5	126	83	2	188	311	227	352	4.4e-13	72.8
WP_008759758.1	iCN900.CD630_12610	32.3	628	349	13	22	647	100	653	6.0e-78	289.7
WP_008759775.1	iCN900.CD630_26300	30.2	315	216	3	6	319	7	318	5.1e-41	165.6
WP_008759775.1	iYO844.BSU22830	31.3	313	208	4	6	314	3	312	2.6e-37	153.3
WP_008759775.1	iYS854.USA300HOU_RS07540	30.4	322	207	6	6	318	3	316	3.4e-37	152.9
WP_008759776.1	iCN900.CD630_35520	49.5	497	235	7	5	500	16	497	6.0e-130	461.8
WP_008759776.1	iYS854.USA300HOU_RS02655	46.6	506	244	8	5	500	4	493	1.9e-128	456.8
WP_008759776.1	iYL1228.KPN_00502	46.0	507	253	8	4	503	13	505	6.9e-126	448.4
WP_008759776.1	iML1515.b4129	45.6	498	250	7	13	503	22	505	2.2e-124	443.4
WP_008759776.1	STM_v1_0.STM3040	45.3	508	257	8	3	503	12	505	6.5e-124	441.8
WP_008759776.1	iSbBS512_1146.SbBS512_E3309	45.1	508	258	8	3	503	12	505	8.4e-124	441.4
WP_008759776.1	iSF_1195.SF2876	45.1	508	258	8	3	503	12	505	8.4e-124	441.4
WP_008759776.1	iSSON_1240.SSON_3043	45.1	508	258	8	3	503	12	505	8.4e-124	441.4
WP_008759776.1	iSDY_1059.SDY_3192	44.6	507	262	7	3	503	12	505	1.4e-123	440.7
WP_008759776.1	iNF517.LLMG_RS01995	46.8	496	243	8	12	500	3	484	9.3e-123	438.0
WP_008759776.1	iAF987.Gmet_2360	46.5	503	251	5	5	503	3	491	1.2e-122	437.6
WP_008759776.1	iLJ478.TM1705	45.2	504	253	8	6	503	2	488	1.2e-122	437.6
WP_008759776.1	iSynCJ816.SGL_RS06545	44.8	505	263	6	6	503	10	505	1.6e-122	437.2
WP_008759776.1	iYL1228.KPN_03318	44.2	509	259	9	4	503	13	505	2.1e-122	436.8
WP_008759776.1	iPC815.YPO0888	45.1	506	257	7	5	503	14	505	1.0e-121	434.5
WP_008759776.1	iAF692.Mbar_A1667	46.1	488	248	5	17	502	40	514	9.7e-120	427.9
WP_008759785.1	iYO844.BSU33170	33.0	324	196	7	21	330	27	343	2.1e-37	153.7
WP_008759785.1	STM_v1_0.STM1340	33.7	341	199	10	2	335	6	326	3.5e-37	152.9
WP_008759785.1	iYL1228.KPN_02169	37.4	337	179	12	3	330	11	324	7.8e-37	151.8
WP_008759785.1	iPC815.YPO1311	32.0	331	214	6	6	330	28	353	1.3e-36	151.0
WP_008759785.1	iML1515.b1711	32.7	336	203	9	2	332	6	323	4.3e-35	146.0
WP_008759785.1	iSDY_1059.SDY_1806	33.4	338	198	10	2	332	6	323	4.3e-35	146.0
WP_008759785.1	iSF_1195.SF1520	32.7	336	203	9	2	332	6	323	5.6e-35	145.6
WP_008759785.1	iSSON_1240.SSON_1447	32.7	336	203	9	2	332	6	323	5.6e-35	145.6
WP_008759796.1	iEK1008.Rv1493	65.4	694	228	3	32	713	50	743	1.3e-259	892.9
WP_008759796.1	iAT_PLT_636.4594	64.8	679	236	2	32	709	61	737	1.6e-257	885.9
WP_008759796.1	iCHOv1.100765277	65.1	679	234	2	32	709	59	735	3.6e-257	884.8
WP_008759796.1	iMM1415.17850	64.9	680	234	3	32	709	59	735	4.7e-257	884.4
WP_008759796.1	iML1515.b2917	62.3	682	252	2	34	711	29	709	8.6e-243	837.0
WP_008759796.1	iSF_1195.SF2902	62.2	682	253	2	34	711	29	709	9.5e-242	833.6
WP_008759796.1	iSSON_1240.SSON_3068	62.0	682	254	2	34	711	29	709	4.7e-241	831.2
WP_008759864.1	iAF987.Gmet_2558	33.5	260	163	7	5	260	3	256	1.8e-26	117.1
WP_008759864.1	iCN718.ABAYE_RS16180	32.5	268	174	7	1	265	1	264	1.3e-24	110.9
WP_008759868.1	iYS854.USA300HOU_RS04580	47.1	280	145	2	5	281	9	288	5.5e-76	281.6
WP_008759868.1	iJN1463.PP_4800	45.1	277	149	2	6	279	53	329	9.0e-71	264.2
WP_008759868.1	iML1515.b0628	47.1	278	143	3	5	278	35	312	3.2e-68	255.8
WP_008759868.1	iSbBS512_1146.SbBS512_E0542	47.1	278	143	3	5	278	35	312	3.2e-68	255.8
WP_008759868.1	iSDY_1059.SDY_0550	47.1	278	143	3	5	278	35	312	3.2e-68	255.8
WP_008759868.1	iSF_1195.SF0653	47.1	278	143	3	5	278	35	312	3.2e-68	255.8
WP_008759868.1	iSSON_1240.SSON_0582	47.1	278	143	3	5	278	35	312	3.2e-68	255.8
WP_008759868.1	iLB1027_lipid.PHATRDRAFT_18029	45.1	293	139	4	7	277	87	379	9.4e-68	254.2
WP_008759880.1	iJN1463.PP_1343	35.0	309	172	4	1	306	1	283	9.0e-44	175.3
WP_008759880.1	iSbBS512_1146.SbBS512_E0090	36.5	296	158	4	1	292	1	270	9.3e-41	165.2
WP_008759880.1	iML1515.b0096	36.1	296	159	4	1	292	1	270	3.6e-40	163.3
WP_008759880.1	iSDY_1059.SDY_0126	36.1	296	159	4	1	292	1	270	3.6e-40	163.3
WP_008759880.1	iSF_1195.SF0093	36.1	296	159	4	1	292	1	270	3.6e-40	163.3
WP_008759880.1	iSSON_1240.SSON_0104	36.1	296	159	4	1	292	1	270	3.6e-40	163.3
WP_008759880.1	STM_v1_0.STM0134	35.8	296	160	4	1	292	1	270	7.9e-40	162.2
WP_008759880.1	iPC815.YPO0561	35.5	296	161	4	1	292	1	270	7.9e-40	162.2
WP_008759880.1	iYL1228.KPN_00100	36.1	296	159	5	1	292	1	270	3.9e-39	159.8
WP_008759883.1	iHN637.CLJU_RS17585	37.5	256	142	7	13	253	12	264	2.3e-42	169.9
WP_008759889.1	iHN637.CLJU_RS14365	39.4	251	138	7	5	248	6	249	7.5e-37	151.4
WP_008759891.1	iAF987.Gmet_0916	39.7	300	154	8	6	290	7	294	9.5e-53	204.5
WP_008759920.1	STM_v1_0.STM4433	29.2	113	71	1	54	166	1	104	6.8e-07	52.8
WP_008759937.1	iCN900.CD630_34770	43.9	139	65	3	11	137	6	143	2.0e-24	109.4
WP_008759937.1	iAF692.Mbar_A0853	40.7	140	72	1	10	138	7	146	2.2e-23	105.9
WP_008759937.1	iYS854.USA300HOU_RS08470	43.7	135	70	3	6	135	2	135	6.3e-23	104.4
WP_008759937.1	iAF987.Gmet_1622	40.3	139	68	2	11	136	7	143	3.1e-22	102.1
WP_008759940.1	iPC815.YPO2157	64.7	331	114	2	2	332	6	333	2.1e-119	426.0
WP_008759940.1	iML1515.b1779	64.7	331	114	2	2	332	3	330	4.5e-117	418.3
WP_008759940.1	iSbBS512_1146.SbBS512_E2026	64.7	331	114	2	2	332	3	330	4.5e-117	418.3
WP_008759940.1	iSDY_1059.SDY_1488	64.7	331	114	2	2	332	3	330	4.5e-117	418.3
WP_008759940.1	iSF_1195.SF1444	64.7	331	114	2	2	332	3	330	4.5e-117	418.3
WP_008759940.1	iSSON_1240.SSON_1384	64.7	331	114	2	2	332	3	330	4.5e-117	418.3
WP_008759940.1	STM_v1_0.STM1290	63.7	331	117	2	2	332	3	330	2.9e-116	415.6
WP_008759940.1	iYL1228.KPN_01197	62.8	331	120	2	2	332	3	330	1.6e-114	409.8
WP_008759941.1	iML1515.b3291	48.3	143	62	2	5	147	2	132	6.5e-28	120.9
WP_008759956.1	iYO844.BSU35550	26.9	216	149	4	2	213	6	216	1.4e-12	70.9
WP_008759957.1	iEK1008.Rv1212c	23.7	308	199	10	119	402	90	385	8.1e-12	68.9
WP_008759963.1	iAF987.Gmet_2349	30.1	581	385	10	156	727	2	570	9.4e-51	199.1
WP_008759963.1	STM_v1_0.STM0984	27.4	587	402	8	152	727	7	580	4.1e-46	183.7
WP_008759963.1	iSF_1195.SF0910	26.8	582	412	5	152	727	7	580	4.1e-46	183.7
WP_008759963.1	iML1515.b0914	26.8	582	412	5	152	727	7	580	5.3e-46	183.3
WP_008759963.1	iSbBS512_1146.SbBS512_E2410	26.8	582	412	5	152	727	7	580	5.3e-46	183.3
WP_008759963.1	iSDY_1059.SDY_2344	26.8	582	412	5	152	727	7	580	5.3e-46	183.3
WP_008759963.1	iSSON_1240.SSON_0916	26.8	582	412	5	152	727	7	580	5.3e-46	183.3
WP_008759963.1	iCHOv1.100682535	30.4	477	327	5	253	726	157	631	2.6e-45	181.0
WP_008759963.1	iMM1415.18670	30.4	477	327	5	253	726	154	628	4.5e-45	180.3
WP_008759974.1	iAF692.Mbar_A3653	31.0	661	418	15	1	636	1	648	1.2e-78	291.6
WP_008759974.1	iAF692.Mbar_A1369	30.9	663	416	17	1	636	1	648	1.3e-75	281.6
WP_008759975.1	iAF692.Mbar_A1731	24.5	286	205	5	137	418	90	368	2.2e-20	97.4
WP_008759975.1	iEK1008.Rv3032	20.5	434	281	10	1	414	1	390	1.9e-19	94.4
WP_008759978.1	iLJ478.TM0895	27.0	174	119	2	6	177	2	169	6.7e-18	88.6
WP_008759978.1	iCN900.CD630_08840	24.1	187	126	4	6	187	2	177	2.8e-16	83.2
WP_008759978.1	iAF987.Gmet_3175	25.5	188	125	4	6	188	2	179	3.7e-16	82.8
WP_008759978.1	iYO844.BSU30950	28.5	193	120	5	6	194	2	180	4.8e-16	82.4
WP_008759979.1	iCN900.CD630_15120	45.0	280	150	2	3	280	2	279	1.2e-59	227.3
WP_008759979.1	iLJ478.TM1077	43.7	279	151	3	1	276	1	276	3.9e-58	222.2
WP_008759979.1	iML1515.b0133	46.4	280	143	5	1	276	1	277	5.1e-58	221.9
WP_008759979.1	iSbBS512_1146.SbBS512_E0126	46.4	280	143	5	1	276	1	277	5.1e-58	221.9
WP_008759979.1	iSF_1195.SF0130	46.4	280	143	5	1	276	1	277	5.1e-58	221.9
WP_008759979.1	iSSON_1240.SSON_0141	46.4	280	143	5	1	276	1	277	5.1e-58	221.9
WP_008759979.1	STM_v1_0.STM0181	44.6	280	148	5	1	276	1	277	1.5e-57	220.3
WP_008759979.1	iSDY_1059.SDY_0155	46.1	280	144	5	1	276	1	277	3.3e-57	219.2
WP_008759979.1	iYL1228.KPN_00140	45.0	280	147	5	1	276	1	277	2.8e-56	216.1
